title,rating,reviews_count,total_price,product_specifications,product_category,1_star,2_stars,3_stars,4_stars,5_stars,negative_reviews,cleaned_product_description,cleaned_product_details,sentiment_product_description,sentiment_product_details
iPhone 15 Pro Max 512gb Blue Titanium Unlocked- Apple,4.7,18385,1505.18,"[{""specification_name"":""size"",""specification_value"":""512GB""},{""specification_name"":""color"",""specification_value"":""Blue Titanium""}]",iPhone,803,182,414,1191,15795,985,"forged titanium , display true intelligence , dynamic island , always-on display , a17 pro chip - monster win gaming , mega powerful 48mp camera , 120 mm pure pro zoom , choose default main camera lens , next generation portraits , night mode smart hdr","apple iphone 15 pro max designed aerospace-grade titanium strong yet lightweight deliver extremely lightweight model. design also features contoured edges customizable action button, allowing users personalize iphone experience. powerful camera upgrades enable equivalent seven pro lenses incredible image quality, including advanced 48mp main camera system supports super-high-resolution photos, next generation portraits focus depth control, improvements night mode smart hdr, 5x telephoto camera. a17 pro unlocks next-level gaming experiences pro performance. usb c connector supercharged usb 3 speeds - 20x faster usb 2 - together different video formats, enables powerful pro workflows.",0.9501,0.9468
Apple iPhone 15 256GB Yellow,4.6,17335,1735.56,"[{""specification_name"":""RAM Memory"",""specification_value"":""6 GB RAM""},{""specification_name"":""Internal Memory"",""specification_value"":""256 GB""},{""specification_name"":""Type of plug"",""specification_value"":""Plug EU""},{""specification_name"":""IP rating"",""specification_value"":""IP68""},{""specification_name"":""Compatible"",""specification_value"":""Windows""}]",iPhone,963,205,497,1265,14405,1168,"become super recruiter earn rewards , double data , earn 5 recommending friend , free eu roaming , free calls texts network","apple iphone 15 256gb yellow compact smartphone good cameras. save photos apps 256gb storage. 48-megapixel camera, take photos smallest details visible. quality stays good zoom in. really zoom without loss quality, need telephoto lens iphone 15 pro. easily multitask thanks dynamic island top screen. pause music read message without open app. always downloading movies, series, podcasts choose 512gb storage. iphone usb-c port, old lightning accessories like charger fit anymore.",0.9501,0.9717
Apple iPhone 7 Plus - Black - 256GB,4.5,24798,192.6,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A1784""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""77.9 mm""}]",iPhone,1430,440,955,3147,18826,1870,"retina hd display multi-touch display ips technology , 5.5-inch diagonal led-backlit widescreen , built water resistant , advanced solid-state home button , 1.8 aperture , quad-led true tone flash , optical image stabilization , slo-mo video","iphone 7 plus dramatically improves important aspects iphone experience. introduces advanced new camera systems. best performance battery life ever iphone. immersive stereo speakers. brightest, colorful iphone display. splash water resistance. looks every bit powerful is. iphone 7 plus. iphone 7 released september 16, 2016.",0.5859,0.9485
Apple iPhone 15 Pro Max - 256 GB - Black Titanium - AT&T,4.3,14938,800.98,"[{""specification_name"":""Screen Size"",""specification_value"":""6.7 inches""},{""specification_name"":""Rear-Facing Camera"",""specification_value"":""48 megapixels""},{""specification_name"":""Telephoto Camera 1"",""specification_value"":""12 megapixels""},{""specification_name"":""Telephoto Camera 2"",""specification_value"":""12 megapixels""},{""specification_name"":""Ultrawide Camera"",""specification_value"":""12 megapixels""}]",iPhone,1653,294,527,1251,11213,1947,available,"apple iphone 15 pro max. first iphone feature aerospace grade titanium design making lightest pro max models ever. featuring a17 pro max chip. monster win gaming. mobile games look feel immersive, incredibly detailed environments realistic characters. iphone 15 pro max camera, multiple focal lengths work with. like seven pro max lenses pocket, everywhere go.",0.0,0.743
Apple iPhone 12 - 256 GB - (PRODUCT)RED - Unlocked,4.5,44126,469.72,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2172""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,2859,910,1496,5123,33738,3769,"ceramic shield, tougher smartphone glass , a14 bionic chip, fastest chip ever smartphone","5g download movies fly stream high-quality video. beautifully bright 6.1-inch super retina xdr display. ceramic shield 4x better drop performance. incredible low-light photography night mode cameras. cinema-grade dolby vision video recording, editing, playback. powerful a14 bionic chip. new magsafe accessories easy attach faster wireless charging. let fun begin.",0.1779,0.9694
Apple iPhone 13 - 128GB - Midnight - AT&T,4.7,55719,1155.58,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2482""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""2.8 in""}]",iPhone,1916,627,1293,4723,47160,2543,available,"apple launched iphone 13 september 2021, alongside iphone 13 mini, iphone 13 pro, iphone 13 pro max. like stablemates, iphone 13 powered 6-core a15 bionic chip. iphone 13 also features 6.1-inch super retina xdr oled display dual 12mp camera setup sensor-shift image stabilization, wide-angle ultrawide lenses. iphone 13 camera also supports advanced software features smart hdr 4, photographic styles, cinematic mode rack focus.",0.0,0.9201
Apple iPhone 12 Pro A2341 (Fully Unlocked) 128GB Silver (Used - B),4.5,9946,411.95,"[{""specification_name"":""Touch Screen"",""specification_value"":""Yes""},{""specification_name"":""Main Display Size"",""specification_value"":""6.1""},{""specification_name"":""Flash"",""specification_value"":""Yes""},{""specification_name"":""Front-Facing Camera"",""specification_value"":""Yes""},{""specification_name"":""Operating System"",""specification_value"":""iOS""}]",iPhone,511,183,361,1324,7567,694,available,"item good condition, showing signs use normal wear. product determined fully functional industry leading 30 point functionality inspection. ul approved charging cable included. iphone 12 pro introduced industry-leading specs somewhat return form design next generation smartphone. equipped 6.1 inch oled super retina display, iphone 12 pro packs beautiful colors high pixel resolution large screen. iphone 12 pro features apples next generation a14 bionic chip, 12mp camera system, equipped wide, telephoto, ultrawide cameras. iphone 12 pro also splash, waster, dust resistant.",0.0,0.9423
Apple iPhone 14 Pro Max - 512 GB - Silver - Unlocked,4.7,19277,1028.2,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2651""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,813,224,529,1430,16281,1037,"iphone 14 pro max. , impressive displays. , super-fast. super-efficient. , upgrade safety. , crash detection feature calls help detects serious car crash.","capture life moments apple iphone 14 pro max. 48mp main camera delivers stunning detail, dynamic island always-on display provide seamless intuitive user experience. stay connected protected emergency sos via satellite crash detection. enjoy all-day battery life, superfast 5g, powerful a16 bionic chip. industry-leading durability ios 16, iphone 14 pro max empowers stay connected, creative, secure.",0.4767,0.9201
Apple iPhone 12 Pro Max - 512 GB - Gold - Unlocked,4.5,15314,1484.0,"[{""specification_name"":""Product Type"",""specification_value"":""Smartphone""},{""specification_name"":""Manufacturer Model Number"",""specification_value"":""A2342""},{""specification_name"":""Form Factor"",""specification_value"":""Touch""},{""specification_name"":""Protection"",""specification_value"":""Dustproof, splashproof, waterproof""},{""specification_name"":""Width"",""specification_value"":""3.1 in""}]",iPhone,773,286,941,1587,11727,1059,"ceramic shield, tougher smartphone glass , a14 bionic chip, fastest chip ever smartphone , lidar scanner improved ar experiences, night mode portraits , 12mp truedepth front camera night mode, 4k dolby vision hdr recording , industry-leading ip68 water resistance , supports magsafe accessories easy attachment faster wireless charging","iphone 12 pro max. 5g download huge files go stream hdr video. larger 6.7-inch super retina xdr display. ceramic shield 4x better drop performance. incredible low-light photography best pro camera system iphone, 5x optical zoom range. cinema-grade dolby vision video recording, editing, playback. night mode portraits next-level ar experiences lidar scanner. powerful a14 bionic chip. new magsafe accessories easy attach faster wireless charging. infinitely spectacular possibilities.",0.9081,0.9593
Restored Apple iPhone 11 64gb (product) Red LTE Cellular T-Mobile Mwjg2ll/a (Refurbished),3.4,3468,235.43,"[{""specification_name"":""Cell Phone Type"",""specification_value"":""GSM and CDMA""},{""specification_name"":""Cell Phone Service Provider"",""specification_value"":""GSM and CDMA""},{""specification_name"":""Screen Size"",""specification_value"":""6.06 in""},{""specification_name"":""Rear-Facing Camera Megapixels"",""specification_value"":""12 MP""},{""specification_name"":""Mobile Operating System"",""specification_value"":""iOS""}]",iPhone,989,211,239,310,1719,1200,available,"item refurbishedshoot 4k videos, beautiful portraits, sweeping landscapes all-new dual-camera system. capture best low-light photos night mode. see true-to-life color photos, videos, games 6.1-inch liquid retina display. experience unprecedented performance a13 bionic gaming, augmented reality ar , photography. charge less all-day battery life. worry less water resistance 2 meters 30 minutes.",0.0,0.7351
